,country,pca1,pca2,pca3,pca4,pca5,cluster
67,Hungary,-1.7219371905514178,0.5632423710169663,0.2705693681547958,-1.007855785323433,0.24528065872948404,Dont need help
68,Iceland,-2.0483260151969356,-0.45329561351013825,0.6062106518596032,0.3375014991938742,-0.4153991100711531,Dont need help
69,India,0.9938971063186154,0.2546723664678541,-1.041903383357207,0.02063447004173664,0.5269649267713491,Could need help
70,Indonesia,0.39672768343035386,0.5907104861156849,-1.564568204600358,0.1982291665394683,0.25612433745285046,Could need help
71,Iran,-0.6079598417414138,-0.2459394522979354,-1.0131432809358112,0.23278452611731518,0.30047597551767324,Could need help
72,Iraq,0.7176954283524861,-0.35778155564360375,0.6151110201546669,-0.026860615805659124,-0.618578439143098,Could need help
73,Ireland,-2.6376185880152008,0.8129937773795017,1.559229900076014,-0.4445260262218606,-0.3773801400529453,Dont need help
74,Israel,-1.2499457831847471,-0.4314802736882056,-0.13226185657786782,0.6280187927119628,-0.7718869769021113,Dont need help
75,Italy,-1.9071181862814415,-1.200990976867725,-0.012821667784615794,0.6753322633001346,0.0694905379091633,Dont need help
76,Jamaica,-0.33461137115593714,0.030376046244005868,-1.2184533833869902,-0.1412689124177749,-0.057091765362451044,Could need help
77,Japan,-1.8850294606112883,-1.4452810132593987,-0.24644198118393174,0.8747245414024691,0.0691703565210749,Dont need help
78,Jordan,-0.2545929328668294,-0.3184121694905782,0.13104376379540553,-0.37234640076359354,-0.9254594463313757,Could need help
79,Kazakhstan,-0.1680291313686914,0.7224400954865738,-0.6209701992262153,0.07665696992231144,0.2689160062946304,Could need help
80,Kenya,1.8161749646097511,0.18791417267346458,-0.521176265725457,0.19983171431021696,-0.09918966914049271,Need help
81,Kiribati,1.539972806240161,-1.740511322234906,0.83112939399898,-0.2669623702836572,0.2634238843887137,Need help
82,Kuwait,-2.3112830698070486,2.154377138457683,0.1557124229365487,1.9039982424171207,0.32514924206958407,Dont need help
83,Kyrgyzstan,0.2869430221322095,0.24002155851005474,-0.26577626777104923,-0.7553539055891197,-0.20076862600919965,Could need help
84,Laos,1.4101854888859389,0.5588539452507727,-0.42944919390666253,-0.164672157261132,0.4596116205118636,Need help
85,Latvia,-1.1761526393794954,0.08674244373810122,-0.3749422424041421,-0.5390086346276516,0.38712659781170294,Could need help
86,Lebanon,-1.2323533211888256,-0.4853508149900043,-0.7230332617545845,-0.11107075121818304,-0.11239746869189633,Could need help
87,Lesotho,2.3562956416755814,-0.8491643731581124,1.7374246969451563,-0.9700166399603274,1.5579799000583137,Need help
88,Liberia,2.1777858089003868,-1.5836694111011727,1.4403981160308248,-0.16472406526315608,-0.21522206408032563,Need help
89,Libya,-1.129066737866735,1.305657652789421,-0.40202182794483143,0.11103728633362347,-0.16463501460998856,Could need help
90,Lithuania,-1.3568039171336443,0.28968143467503565,-0.024916408907401925,-0.6737792437065016,0.2796479149680347,Could need help
91,Luxembourg,-4.502284635616651,3.316314350450202,3.3007484439126977,-0.11689008007851076,-0.009598723874518197,Dont need help
92,North Macedonia,-0.8877415820288465,-0.41195819826693136,-0.6388568133691356,-0.505410677787341,0.2653845877153596,Could need help
93,Madagascar,2.0294735910496047,0.5728094810198534,-0.6143781296402003,0.14642493401710202,-0.10003697550088299,Need help
94,Malawi,2.932470831619609,0.004210435113865676,0.5215769889137641,0.06725399556914,0.20467771192078582,Need help
95,Malaysia,-1.2936152045690132,1.5182627277738312,-0.17938195113311386,-0.786539276907126,-0.1886887038624348,Could need help
96,Maldives,-1.1663367961865136,0.6484835925593982,-0.12573954860902128,-1.0515486088232986,-0.5314458023667475,Could need help
97,Mali,3.6071058971160146,0.605849647937895,0.5950992358871666,0.689953749653911,-0.550222475604036,Need help
98,Malta,-2.936644010222046,1.82705657480146,1.803378232147814,-2.207924684984503,-0.4716311131522001,Dont need help
99,Mauritania,1.8321711361500173,1.0551020032573644,0.1780834805577654,-0.04432682349122153,-0.6987986451022828,Need help
100,Mauritius,-0.9253932580379879,0.21713454796239423,-0.5413490167254756,-0.46628051004154825,0.29300598544688083,Could need help
101,"Micronesia, Fed. Sts.",0.5867643571925006,-2.417875676736543,1.371626653829418,-0.6818938450100218,-0.04596619031330391,Could need help
102,Moldova,-0.686000196440628,-1.6828264951587197,0.38808377453827214,-1.190206804679463,0.5537484246676946,Could need help
103,Mongolia,0.2089665069205339,0.367282984216326,-0.4779409699638247,-0.544696260269468,0.2471399711172404,Could need help
104,Montenegro,-1.0999176250421487,-0.9970142885903688,-0.18243689506447455,-0.41103557411489566,-0.033094178120151634,Could need help
105,Morocco,0.06005691708888016,0.021864434341961052,-0.9258463373121557,-0.14453661618998298,-0.11936430421174235,Could need help
106,Mozambique,3.044618133951374,0.6001218836444512,0.4351201484664749,0.08445120423378982,0.01612161491830366,Need help
107,Myanmar,1.3209391388215648,0.28937799992315366,-1.9310830656522744,0.5962179246855603,0.7262026025588659,Could need help
108,Namibia,1.2211352199008065,0.30204475915241624,0.44510674320113347,-0.4934765193431076,0.44524995919566823,Need help
109,Nepal,0.858750240320194,-0.447018881674043,-1.1648041750660227,0.10691660306444128,0.33978214206051627,Could need help
110,Netherlands,-2.542295703910936,-0.6280290542837461,1.6166903480238577,-0.04988179769946123,-0.15117340241008076,Dont need help
111,New Zealand,-1.6067040150059564,-1.2146368716411813,0.2905863249744981,0.4994237890672829,-0.2841376756156733,Dont need help
112,Niger,3.7902455567712683,0.5673783458863364,0.6889018556698654,0.7554058418155714,-1.041102171629965,Need help
113,Nigeria,3.1372606984659828,0.5900774890709609,0.5212821376287059,0.6276265794151584,-0.28551343930168627,Need help
114,Norway,-2.430098438750591,-0.5039597133422982,0.8701650177432279,1.453295312384195,0.12771114272756623,Dont need help
115,Oman,-1.317499488311691,1.8138946943265635,-0.2768515135024121,0.8581339532284723,-0.2237975337439334,Dont need help
116,Pakistan,2.0458196533151574,0.7498401686752875,-1.1313774375127021,0.6457277331273789,0.22163255967727552,Need help
117,Panama,-1.070157327708009,0.11792980560690658,0.3885020172545482,-0.7459262977237805,-0.5984323721819208,Could need help
118,Paraguay,-0.33236610975100134,0.34351497198749126,-0.4208765912283757,-0.6221408286375353,-0.38668180639295885,Could need help
119,Peru,-0.38939075326265526,-0.09938267766585268,-1.1601430978008904,0.11139421494985488,-0.40022047013990053,Could need help
120,Philippines,0.5480409400723203,0.5847430590736916,-1.0768467078545838,-0.09625428106227772,-0.1121161649664482,Could need help
121,Poland,-1.3360757005287065,-0.42362943989462004,-0.4237827308470122,-0.126172151367432,0.23896758587630562,Could need help
122,Portugal,-1.7520444889112077,-1.5774299874795656,0.25152098865176764,0.08646892182075118,0.08362710993850188,Dont need help
123,Qatar,-3.433933186986847,2.8426045412090764,0.8695039005499747,3.9501063400656844,0.934580434969087,Dont need help
124,Romania,-0.8066976976627015,-0.07940427898455876,-0.9431306537604814,0.013200275154199395,0.3607163026133683,Could need help
125,Russia,-0.6316378341511004,0.08814806525198718,-0.919678707302695,0.23760105298490866,0.7505831502481602,Could need help
126,Rwanda,1.6053008833770963,-1.554589534635757,0.6554971823404238,-0.013383118111137113,-0.3069053639006617,Need help
127,Samoa,0.5396667401411273,-0.2841424039447679,-0.4398641083669038,0.01307577128118121,-0.9191689733112618,Could need help
